entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-00095,Elite Janitorial Consulting,N/A,Independent,Janitorial & Facilities Maintenance,561720,7349,Michael Nelson,Director of Operations,(510) 834-5446,nelson@elitejanitor.org,https://www.elitejanitorial.com,"4407 Airport Rd, Anaheim, CA",Anaheim,Orange County,CA,US,6–15,$25M–$50M,2020-03-01,Weak (21–40),"NetSuite, Zendesk, Asana",Manual scheduling causing double-bookings and missed appointments,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$150K–$300K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Bid response automation, RFP parsing, proposal assembly",48,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00097,Elite Janitorial Enterprises,N/A,National Enterprises Group,Janitorial & Facilities Maintenance,561720,7349,Nguyen Rivera,President,(619) 310-8254,rivera@elitejanitor.org,https://www.elitejanitorial.com,"1314 Lincoln Ave, Richmond, CA",Richmond,Contra Costa County,CA,US,6–15,$10M–$25M,2019-06-01,Weak (21–40),"FieldEdge, QuickBooks Online",No CRM — all client data in owner's personal phone,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Payroll automation, time-tracking integration, HR onboarding workflows",50,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00098,Elite Janitorial Partners,N/A,Independent,Janitorial & Facilities Maintenance,561720,7349,Charles Davis,Executive Director,(916) 689-6297,davis@elitejanitor.co,https://www.elitejanitorial.com,"3548 Washington Blvd, Vallejo, CA",Vallejo,Solano County,CA,US,16–30,$25M–$50M,2023-12-01,Very Strong (81–100),"Oracle ERP, Workday, Tableau",Manual scheduling causing double-bookings and missed appointments,"Monthly IT support, quarterly infrastructure review, annual security audit",$25K–$75K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Automated reporting dashboards, KPI alerts, executive summaries",43,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00104,ProHaul Inc.,N/A,Independent,Commercial Hauling & Debris Removal,562111,4953,Charles Allen,Owner,(415) 473-5568,allen@prohaulinc.com,https://www.prohaulinc.com,"4286 Commerce Dr, Napa, CA",Napa,Napa County,CA,US,151–300,$10M–$25M,2020-06-01,Very Weak (0–20),"FieldEdge, QuickBooks Online",No automated follow-up — losing repeat business,"Daily freight routes, weekly fleet servicing, monthly route optimization",$2.5M+/yr,"Tied to parts supplier, refrigerant vendor, certification body","Predictive maintenance scheduling, equipment lifecycle tracking",66,"$15,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00108,Summit Debris Partners,Summit Debris Pro,Independent,Commercial Hauling & Debris Removal,562111,4953,Jamal Miller,Owner,(619) 430-4645,miller@summitdebris.org,https://www.summitdebrispar.com,"4542 Market St, San Diego, CA",San Diego,San Diego County,CA,US,31–75,$5M–$10M,2024-05-01,Very Weak (0–20),"Zoho CRM, FreshBooks, Trello",Compliance documentation done manually — audit risk,"Monthly AI model updates, quarterly automation review, annual system audit",$5K–$25K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Procurement automation, vendor comparison, contract renewal tracking",49,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00110,Delta Hauling Industries,N/A,Independent,Commercial Hauling & Debris Removal,562111,4953,Carlos Davis,President,(619) 365-1877,davis@deltahauling.biz,https://www.deltahaulingind.com,"7266 Maple Dr, Novato, CA",Novato,Marin County,CA,US,1500+,$1M–$2.5M,2018-06-01,Moderate (41–60),"SAP, Salesforce, ServiceNow",Compliance documentation done manually — audit risk,"Monthly AI model updates, quarterly automation review, annual system audit",$1M–$2.5M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Route optimization, fleet telemetry integration, automated dispatch",96,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00113,Delta Hauling Services,N/A,National Services Group,Commercial Hauling & Debris Removal,562111,4953,Garcia Taylor,Director of Operations,(510) 879-6031,taylor@deltahauling.com,https://www.deltahaulingser.com,"2945 Commerce Dr, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,301–750,$25M–$50M,2018-04-01,Very Strong (81–100),"Custom legacy system, Excel-heavy",Financial reporting delayed 30+ days after month end,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$25K–$75K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Records digitization, OCR processing, document classification AI",97,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00118,Titan Debris Systems,Titan Debris Services,Titan Debris Holdings Corp.,Commercial Hauling & Debris Removal,562111,4953,Matthew Nelson,Chief Operating Officer,(408) 743-4706,nelson@titandebriss.com,https://www.titandebrissyst.com,"5427 Airport Rd, Napa, CA",Napa,Napa County,CA,US,1500+,$100M+,2018-04-01,Strong (61–80),"Custom legacy system, Excel-heavy",No automated follow-up — losing repeat business,"Annual painting contract, bi-annual touch-up, monthly inspection",$150K–$300K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Accounts receivable automation, payment reminders, collections workflows",48,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00119,Vanguard Removal Services,Vanguard Removal Services,National Services Group,Commercial Hauling & Debris Removal,562111,4953,Nguyen Campbell,VP of Business Development,(916) 680-3403,campbell@vanguardremo.co,https://www.vanguardremoval.com,"8959 Market St, Folsom, CA",Folsom,Sacramento County,CA,US,301–750,$250K–$500K,2018-04-01,Very Weak (0–20),"QuickBooks Desktop, email-only CRM",Paper-based invoicing with 45+ day collection cycles,"Annual painting contract, bi-annual touch-up, monthly inspection",$1M–$2.5M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Predictive maintenance scheduling, equipment lifecycle tracking",64,"$15,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00126,ProHaul Partners,N/A,ProHaul Holdings Corp.,Commercial Hauling & Debris Removal,562111,4953,Matthew Hill,Founder,(650) 419-6992,hill@prohaulpartn.co,https://www.prohaulpartners.com,"4829 Market St, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,751–1500,$2.5M–$5M,2021-09-01,Very Weak (0–20),"Zoho CRM, FreshBooks, Trello",Outdated legacy software incompatible with modern integrations,"Daily freight routes, weekly fleet servicing, monthly route optimization",$2.5M+/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Customer service chatbot, ticket routing, SLA monitoring",52,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00127,ProHaul Consulting,ProHaul Pro,Independent,Commercial Hauling & Debris Removal,562111,4953,Lisa Thompson,General Manager,(925) 408-7385,thompson@prohaulconsu.co,https://www.prohaulconsulti.com,"8171 Harbor Blvd, Oakland, CA",Oakland,Alameda County,CA,US,1–5,$10M–$25M,2019-07-01,Moderate (41–60),"Oracle ERP, Workday, Tableau",Manual payroll processing with frequent errors,"Quarterly compliance review, annual environmental audit, monthly monitoring",$1M–$2.5M/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","AI-powered lead scoring, CRM enrichment, automated proposal generation",78,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00128,Summit Debris Solutions,Summit Debris Pro,National Solutions Group,Commercial Hauling & Debris Removal,562111,4953,Linda Singh,Director of Operations,(510) 956-4646,singh@summitdebris.org,https://www.summitdebrissol.com,"671 Innovation Way, Oakland, CA",Oakland,Alameda County,CA,US,6–15,$10M–$25M,2019-09-01,Very Strong (81–100),"QuickBooks Desktop, email-only CRM",Outdated legacy software incompatible with modern integrations,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Automated reporting dashboards, KPI alerts, executive summaries",84,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00129,Vanguard Removal Solutions,Vanguard Removal Pro,Vanguard Removal Holdings Corp.,Commercial Hauling & Debris Removal,562111,4953,Mark Hall,Chief Operating Officer,(925) 872-7080,hall@vanguardremo.com,https://www.vanguardremoval.com,"6883 Lincoln Ave, San Francisco, CA",San Francisco,San Francisco County,CA,US,751–1500,$10M–$25M,2020-10-01,Strong (61–80),"Paper-based, minimal digital",No CRM — all client data in owner's personal phone,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$5K–$25K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Route optimization, fleet telemetry integration, automated dispatch",74,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00132,Titan Debris Group,N/A,Independent,Commercial Hauling & Debris Removal,562111,4953,Daniel Mitchell,Executive Director,(408) 473-1595,mitchell@titandebrisg.com,https://www.titandebrisgrou.com,"2072 Maple Dr, Napa, CA",Napa,Napa County,CA,US,16–30,$2.5M–$5M,2023-07-01,Weak (21–40),"QuickBooks Desktop, email-only CRM",No digital presence — relying on word-of-mouth only,"Annual painting contract, bi-annual touch-up, monthly inspection",$25K–$75K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Procurement automation, vendor comparison, contract renewal tracking",54,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00141,Delta Hauling Group,Delta Hauling Pro,Delta Hauling Holdings Corp.,Commercial Hauling & Debris Removal,562111,4953,Nguyen Flores,Director of Operations,(510) 843-6471,flores@deltahauling.co,https://www.deltahaulinggro.com,"2472 Enterprise Ave, Berkeley, CA",Berkeley,Alameda County,CA,US,16–30,$500K–$1M,2022-12-01,Very Weak (0–20),"Oracle ERP, Workday, Tableau",No digital presence — relying on word-of-mouth only,"Monthly IT support, quarterly infrastructure review, annual security audit",$300K–$500K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Compliance document generation, permit renewal alerts, audit trail automation",78,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00143,Delta Hauling Group,Delta Hauling Services,National Group Group,Commercial Hauling & Debris Removal,562111,4953,Donald Thomas,Partner,(415) 446-9604,thomas@deltahauling.co,https://www.deltahaulinggro.com,"9060 Market St, Glendale, CA",Glendale,Los Angeles County,CA,US,1500+,$1M–$2.5M,2020-07-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",Manual payroll processing with frequent errors,"Quarterly compliance review, annual environmental audit, monthly monitoring",$150K–$300K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Route optimization, fleet telemetry integration, automated dispatch",56,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00144,Apex Removal Inc.,N/A,National Inc. Group,Commercial Hauling & Debris Removal,562111,4953,Charles Anderson,Executive Director,(925) 246-9774,anderson@apexremovali.co,https://www.apexremovalinc.com,"9189 Enterprise Ave, San Francisco, CA",San Francisco,San Francisco County,CA,US,151–300,$100M+,2018-05-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",No automated follow-up — losing repeat business,"Annual painting contract, bi-annual touch-up, monthly inspection",$5K–$25K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Predictive maintenance scheduling, equipment lifecycle tracking",41,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00145,Delta Hauling Associates,N/A,Independent,Commercial Hauling & Debris Removal,562111,4953,Anthony Mitchell,VP of Business Development,(510) 867-8998,mitchell@deltahauling.co,https://www.deltahaulingass.com,"8755 Business Pkwy, Benicia, CA",Benicia,Solano County,CA,US,16–30,$5M–$10M,2022-09-01,Very Weak (0–20),"Sage 50, Outlook, Teams",Paper-based invoicing with 45+ day collection cycles,"Monthly AI model updates, quarterly automation review, annual system audit",$500K–$1M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Bid response automation, RFP parsing, proposal assembly",48,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00147,Swift Haul Co.,N/A,National Co. Group,Commercial Hauling & Debris Removal,562111,4953,Martinez Carter,Director of Operations,(925) 801-2208,carter@swifthaulco.biz,https://www.swifthaulco.com,"1553 Commerce Dr, Vallejo, CA",Vallejo,Solano County,CA,US,1500+,$25M–$50M,2019-01-01,Moderate (41–60),"QuickBooks Desktop, email-only CRM",Compliance documentation done manually — audit risk,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Accounts receivable automation, payment reminders, collections workflows",76,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00154,Vanguard Removal Associates,Vanguard Removal Pro,Independent,Commercial Hauling & Debris Removal,562111,4953,Sandra Williams,VP of Business Development,(408) 555-8779,williams@vanguardremo.net,https://www.vanguardremoval.com,"3972 Innovation Way, Livermore, CA",Livermore,Alameda County,CA,US,1500+,$100M+,2018-09-01,Moderate (41–60),"Oracle ERP, Workday, Tableau",Employee onboarding takes 2+ weeks due to paper forms,"Monthly janitorial contract, quarterly deep clean, annual inspection",$300K–$500K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Compliance document generation, permit renewal alerts, audit trail automation",62,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00155,Iron Eagle Hauling Systems,Iron Eagle Hauling Services,Iron Eagle Hauling Holdings Corp.,Commercial Hauling & Debris Removal,562111,4953,Lisa Nelson,General Manager,(916) 789-5224,nelson@ironeaglehau.net,https://www.ironeaglehaulin.com,"527 Industrial Blvd, Folsom, CA",Folsom,Sacramento County,CA,US,151–300,$5M–$10M,2018-11-01,Very Strong (81–100),"Zoho CRM, FreshBooks, Trello",Financial reporting delayed 30+ days after month end,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$300K–$500K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Invoice automation, scheduling optimization, customer follow-up sequences",42,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00157,Iron Eagle Hauling Services,Iron Eagle Hauling Services,Independent,Commercial Hauling & Debris Removal,562111,4953,Singh Roberts,CEO,(925) 951-1488,roberts@ironeaglehau.com,https://www.ironeaglehaulin.com,"5603 Oak Ave, Benicia, CA",Benicia,Solano County,CA,US,76–150,$50M–$100M,2019-11-01,Very Weak (0–20),"Oracle ERP, Workday, Tableau",Manual payroll processing with frequent errors,"Annual painting contract, bi-annual touch-up, monthly inspection",$150K–$300K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Automated reporting dashboards, KPI alerts, executive summaries",58,"$15,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
